LahmanPlayerID,Year,UniNo,dummy,dummy,dummy,dummy
68242,2019,42,,,,
68242,2018,42,,,,
68244,2018,44,,,,
68245,2018,44,,,,
68249,2025,49,,,,
68249,2024,49,,,,
68249,2023,66,,,,
68249,2022,66,,,,
68249,2020,112,,,,
68249,2019,40,,,,
68249,2018,49,,,,
68260,2025,17,,,,
68260,2024,17,,,,
68260,2023,54,,,,
68260,2022,40,,,,
68260,2021,40,,,,
68260,2018,60,,,,
68269,2025,56,,,,
68269,2024,56,,,,
68269,2023,56,,,,
68269,2020,69,,,,
68269,2019,69,,,,
68269,2018,69,,,,
68305,2025,9,,,,
68305,2024,56,,,,
68305,2022,91,,,,
68305,2021,2,,,,
68305,2020,58,,,,
68305,2019,58,,,,
68305,2018,105,,,,
68330,2025,8,,,,
68330,2024,61,,,,
68330,2023,53,,,,
68330,2022,53,,,,
68330,2021,53,,,,
68330,2019,53,,,,
68330,2018,30,,,,
68341,2023,41,,,,
68341,2022,41,,,,
68341,2021,41,,,,
68341,2020,41,,,,
68341,2019,41,,,,
68341,2018,41,,,,
68345,2019,45,,,,
68345,2018,45,,,,
68346,2024,13,,,,
68346,2023,31,,,,
68346,2022,31,,,,
68346,2021,46,,,,
68346,2020,46,,,,
68346,2019,46,,,,
68346,2018,46,,,,
68362,2025,36,,,,
68362,2024,9,,,,
68362,2023,36,,,,
68362,2022,36,,,,
68362,2021,36,,,,
68362,2020,36,,,,
68362,2019,62,,,,
68362,2018,62,,,,
68400,2018,23,,,,
68403,2025,48,,,,
68403,2024,28,,,,
68403,2023,25,,,,
68403,2022,25,,,,
68403,2021,25,,,,
68403,2020,25,,,,
68403,2019,25,,,,
68403,2018,103,,,,
68407,2025,9,,,,
68407,2024,9,,,,
68407,2023,9,,,,
68407,2022,56,,,,
68407,2020,62,,,,
68407,2019,62,,,,
68407,2018,107,,,,
68415,2025,42,,,,
68415,2023,1,,,,
68415,2022,1,,,,
68415,2021,15,,,,
68415,2020,15,,,,
68415,2019,15,,,,
68415,2018,15,,,,
68419,2025,56,,,,
68419,2024,56,,,,
68419,2023,56,,,,
68419,2022,56,,,,
68419,2021,56,,,,
68419,2020,56,,,,
68419,2019,56,,,,
68419,2018,19,,,,
68435,2018,35,,,,
68453,2023,0,,,,
68453,2020,19,,,,
68453,2019,49,,,,
68453,2018,53,,,,
68463,2025,31,,,,
68463,2024,31,,,,
68463,2023,31,,,,
68463,2022,31,,,,
68463,2020,63,,,,
68463,2019,63,,,,
68463,2018,63,,,,
68466,2023,35,,,,
68466,2022,35,,,,
68466,2021,35,,,,
68466,2020,66,,,,
68466,2019,66,,,,
68466,2018,66,,,,
68501,2025,37,,,,
68501,2024,37,,,,
68501,2023,19,,,,
68501,2022,53,,,,
68501,2020,18,,,,
68501,2019,47,,,,
68501,2018,1,,,,
68504,2024,34,,,,
68504,2023,34,,,,
68504,2022,4,,,,
68504,2021,19,,,,
68504,2020,84,,,,
68504,2019,4,,,,
68504,2018,4,,,,
68507,2025,7,,,,
68507,2024,13,,,,
68507,2023,49,,,,
68507,2022,49,,,,
68507,2021,49,,,,
68507,2018,6,,,,
68518,2025,42,,,,
68518,2024,42,,,,
68518,2023,42,,,,
68518,2022,42,,,,
68518,2021,62,,,,
68518,2020,62,,,,
68518,2019,62,,,,
68518,2018,118,,,,
68525,2024,25,,,,
68525,2023,25,,,,
68525,2022,25,,,,
68525,2021,25,,,,
68525,2020,25,,,,
68525,2019,25,,,,
68525,2018,25,,,,
68526,2018,26,,,,
68529,2022,87,,,,
68529,2021,47,,,,
68529,2020,47,,,,
68529,2019,29,,,,
68529,2018,29,,,,
68556,2024,18,,,,
68556,2023,56,,,,
68556,2022,19,,,,
68556,2021,81,,,,
68556,2019,56,,,,
68556,2018,56,,,,
68585,2025,124,,,,
68585,2024,23,,,,
68585,2023,23,,,,
68585,2022,23,,,,
68585,2021,23,,,,
68585,2020,47,,,,
68585,2019,47,,,,
68585,2018,85,,,,
68589,2023,37,,,,
68589,2022,18,,,,
68589,2021,57,,,,
68589,2018,89,,,,
68614,2025,7,,,,
68614,2024,9,,,,
68614,2023,2,,,,
68614,2022,2,,,,
68614,2021,43,,,,
68614,2019,0,,,,
68614,2018,14,,,,
68616,2020,49,,,,
68616,2019,49,,,,
68616,2018,16,,,,
68619,2025,19,,,,
68619,2024,19,,,,
68619,2023,19,,,,
68619,2022,19,,,,
68619,2021,19,,,,
68619,2018,19,,,,
68639,2023,39,,,,
68639,2022,39,,,,
68639,2021,39,,,,
68639,2020,39,,,,
68639,2019,39,,,,
68639,2018,39,,,,
68646,2025,55,,,,
68646,2024,55,,,,
68646,2023,55,,,,
68646,2021,9,,,,
68646,2020,44,,,,
68646,2019,44,,,,
68646,2018,46,,,,
68659,2024,49,,,,
68659,2023,49,,,,
68659,2022,49,,,,
68659,2021,49,,,,
68659,2018,59,,,,
68700,2025,50,,,,
68700,2024,50,,,,
68700,2023,50,,,,
68700,2022,50,,,,
68700,2021,50,,,,
68700,2019,68,,,,
68700,2018,68,,,,
68701,2024,113,,,,
68701,2021,32,,,,
68701,2020,32,,,,
68701,2019,65,,,,
68701,2018,65,,,,
68703,2025,103,,,,
68703,2021,41,,,,
68703,2020,18,,,,
68703,2019,41,,,,
68703,2018,41,,,,
68730,2021,24,,,,
68730,2020,30,,,,
68730,2019,30,,,,
68730,2018,30,,,,
68742,2018,42,,,,
68743,2024,43,,,,
68743,2023,43,,,,
68743,2022,43,,,,
68743,2021,43,,,,
68743,2020,43,,,,
68743,2019,43,,,,
68743,2018,43,,,,
68748,2018,48,,,,
68794,2018,44,,,,
68797,2023,4,,,,
68797,2022,48,,,,
68797,2021,48,,,,
68797,2018,97,,,,
68805,2025,23,,,,
68830,2025,30,,,,
68830,2024,30,,,,
68830,2023,30,,,,
68848,2025,43,,,,
68848,2024,100,,,,
68856,2025,30,,,,
68868,2025,7,,,,
68869,2025,128,,,,
68896,2024,17,,,,
68896,2023,17,,,,
68896,2022,17,,,,
68900,2025,17,,,,
68900,2024,17,,,,
68900,2023,17,,,,
68900,2022,17,,,,
68900,2021,58,,,,
68900,2020,58,,,,
68900,2019,58,,,,
68900,2018,0,,,,
68901,2023,0,,,,
68901,2022,0,,,,
68901,2019,0,,,,
68901,2018,0,,,,
68902,2025,18,,,,
68902,2024,53,,,,
68902,2023,53,,,,
68902,2022,53,,,,
68902,2021,53,,,,
68902,2020,53,,,,
68902,2019,44,,,,
68902,2018,100,,,,
68904,2025,34,,,,
68904,2024,34,,,,
68904,2023,34,,,,
68904,2022,34,,,,
68904,2020,39,,,,
68904,2019,39,,,,
68904,2018,4,,,,
68906,2024,9,,,,
68906,2023,6,,,,
68906,2021,3,,,,
68906,2020,4,,,,
68906,2019,4,,,,
68906,2018,6,,,,
68908,2023,8,,,,
68908,2022,65,,,,
68908,2021,8,,,,
68908,2020,17,,,,
68908,2019,8,,,,
68908,2018,8,,,,
68909,2025,130,,,,
68909,2024,49,,,,
68909,2023,49,,,,
68909,2022,49,,,,
68909,2021,4,,,,
68909,2018,9,,,,
68910,2022,54,,,,
68910,2021,54,,,,
68910,2020,54,,,,
68910,2019,54,,,,
68910,2018,101,,,,
68912,2025,25,,,,
68912,2024,25,,,,
68912,2023,47,,,,
68912,2022,27,,,,
68912,2021,27,,,,
68912,2020,22,,,,
68912,2019,22,,,,
68912,2018,12,,,,
68928,2025,21,,,,
68928,2024,21,,,,
68928,2023,21,,,,
68928,2022,21,,,,
68928,2018,28,,,,
68948,2018,48,,,,
68953,2018,53,,,,
69032,2024,32,,,,
69032,2023,32,,,,
69032,2022,32,,,,
69032,2021,32,,,,
69032,2020,32,,,,
69032,2019,32,,,,
69041,2024,41,,,,
69041,2023,41,,,,
69041,2021,41,,,,
69041,2020,41,,,,
69041,2019,41,,,,
69045,2025,54,,,,
69045,2024,43,,,,
69045,2023,43,,,,
69045,2020,43,,,,
69045,2019,45,,,,
69047,2024,29,,,,
69047,2023,64,,,,
69047,2022,64,,,,
69047,2020,116,,,,
69047,2019,47,,,,
69054,2024,37,,,,
69054,2023,37,,,,
69054,2021,15,,,,
69054,2020,15,,,,
69054,2019,54,,,,
69056,2024,25,,,,
69056,2023,98,,,,
69056,2021,56,,,,
69056,2020,56,,,,
69056,2019,56,,,,
69064,2024,5,,,,
69064,2023,5,,,,
69064,2021,64,,,,
69064,2020,64,,,,
69064,2019,64,,,,
69068,2024,61,,,,
69068,2023,68,,,,
69068,2021,67,,,,
69068,2020,67,,,,
69068,2019,68,,,,
69098,2023,100,,,,
69098,2021,98,,,,
69098,2020,98,,,,
69098,2019,98,,,,
69100,2025,6,,,,
69100,2022,4,,,,
69100,2021,2,,,,
69100,2020,25,,,,
69100,2019,0,,,,
69102,2025,2,,,,
69102,2023,2,,,,
69102,2022,35,,,,
69102,2021,35,,,,
69102,2020,102,,,,
69102,2019,102,,,,
69103,2023,3,,,,
69103,2022,3,,,,
69103,2021,3,,,,
69103,2020,3,,,,
69103,2019,3,,,,
69104,2025,102,,,,
69104,2022,11,,,,
69104,2021,11,,,,
69104,2020,0,,,,
69104,2019,104,,,,
69105,2025,36,,,,
69105,2020,44,,,,
69105,2019,105,,,,
69108,2025,32,,,,
69108,2022,4,,,,
69108,2019,108,,,,
69111,2022,111,,,,
69111,2021,40,,,,
69111,2020,40,,,,
69111,2019,40,,,,
69113,2022,59,,,,
69113,2021,59,,,,
69113,2020,113,,,,
69113,2019,113,,,,
69134,2025,31,,,,
69134,2022,31,,,,
69134,2021,31,,,,
69134,2020,28,,,,
69134,2019,34,,,,
69150,2019,50,,,,
69158,2022,100,,,,
69158,2019,58,,,,
69159,2025,18,,,,
69159,2023,18,,,,
69159,2022,18,,,,
69159,2021,18,,,,
69159,2020,59,,,,
69159,2019,59,,,,
69165,2019,65,,,,
69168,2022,30,,,,
69168,2021,30,,,,
69168,2020,30,,,,
69168,2019,68,,,,
69203,2025,8,,,,
69203,2024,8,,,,
69203,2023,8,,,,
69203,2022,4,,,,
69203,2020,8,,,,
69203,2019,3,,,,
69204,2025,47,,,,
69204,2024,47,,,,
69204,2023,14,,,,
69204,2022,69,,,,
69204,2020,0,,,,
69204,2019,104,,,,
69205,2025,7,,,,
69205,2024,99,,,,
69205,2022,4,,,,
69205,2021,4,,,,
69205,2020,46,,,,
69205,2019,105,,,,
69207,2025,64,,,,
69207,2024,8,,,,
69207,2023,92,,,,
69207,2022,92,,,,
69207,2020,3,,,,
69207,2019,44,,,,
69209,2022,9,,,,
69209,2021,9,,,,
69209,2020,9,,,,
69209,2019,9,,,,
69213,2025,49,,,,
69213,2024,32,,,,
69213,2023,32,,,,
69213,2022,32,,,,
69213,2021,32,,,,
69213,2020,30,,,,
69213,2019,113,,,,
69238,2025,27,,,,
69238,2024,37,,,,
69238,2023,37,,,,
69238,2022,37,,,,
69238,2020,38,,,,
69238,2019,38,,,,
69306,2024,6,,,,
69306,2023,6,,,,
69306,2022,6,,,,
69306,2021,6,,,,
69306,2020,6,,,,
69306,2019,6,,,,
69328,2025,0,,,,
69328,2023,101,,,,
69328,2022,0,,,,
69328,2021,42,,,,
69328,2020,42,,,,
69328,2019,0,,,,
69332,2025,25,,,,
69332,2024,25,,,,
69332,2023,25,,,,
69332,2022,25,,,,
69332,2020,32,,,,
69332,2019,32,,,,
69343,2024,20,,,,
69343,2023,43,,,,
69343,2022,43,,,,
69343,2021,43,,,,
69343,2020,43,,,,
69343,2019,43,,,,
69360,2025,20,,,,
69360,2024,20,,,,
69360,2023,20,,,,
69360,2022,35,,,,
69360,2021,35,,,,
69360,2020,61,,,,
69360,2019,60,,,,
69363,2025,75,,,,
69363,2024,96,,,,
69363,2023,101,,,,
69363,2021,25,,,,
69363,2020,63,,,,
69363,2019,63,,,,
69366,2025,34,,,,
69366,2024,34,,,,
69366,2022,10,,,,
69366,2021,66,,,,
69366,2020,66,,,,
69366,2019,66,,,,
69367,2025,67,,,,
69367,2024,67,,,,
69367,2022,67,,,,
69367,2021,67,,,,
69367,2020,18,,,,
69367,2019,67,,,,
69399,2024,99,,,,
69399,2023,99,,,,
69399,2022,99,,,,
69399,2021,99,,,,
69399,2020,99,,,,
69399,2019,99,,,,
69403,2025,53,,,,
69403,2024,63,,,,
69403,2023,105,,,,
69403,2021,31,,,,
69403,2020,31,,,,
69403,2019,3,,,,
69405,2019,35,,,,
69413,2019,13,,,,
69416,2025,56,,,,
69416,2023,67,,,,
69416,2022,67,,,,
69416,2021,116,,,,
69416,2020,116,,,,
69416,2019,116,,,,
69418,2025,66,,,,
69418,2024,65,,,,
69418,2023,65,,,,
69418,2022,65,,,,
69418,2021,65,,,,
69418,2020,65,,,,
69418,2019,68,,,,
69428,2025,23,,,,
69428,2024,23,,,,
69428,2023,23,,,,
69428,2022,23,,,,
69428,2019,28,,,,
69435,2019,35,,,,
69439,2021,39,,,,
69439,2020,39,,,,
69439,2019,39,,,,
69442,2025,24,,,,
69442,2024,42,,,,
69442,2023,66,,,,
69442,2021,42,,,,
69442,2020,42,,,,
69442,2019,42,,,,
69446,2025,18,,,,
69446,2024,18,,,,
69446,2023,18,,,,
69446,2022,18,,,,
69446,2021,46,,,,
69446,2020,46,,,,
69446,2019,46,,,,
69453,2024,7,,,,
69453,2023,7,,,,
69453,2022,6,,,,
69453,2021,53,,,,
69453,2020,53,,,,
69453,2019,53,,,,
69500,2022,63,,,,
69500,2019,100,,,,
69507,2023,67,,,,
69507,2021,65,,,,
69507,2020,67,,,,
69507,2019,107,,,,
69508,2025,3,,,,
69508,2024,3,,,,
69508,2023,3,,,,
69508,2022,3,,,,
69508,2021,68,,,,
69508,2020,68,,,,
69508,2019,68,,,,
69516,2025,32,,,,
69516,2024,32,,,,
69516,2022,56,,,,
69516,2021,56,,,,
69516,2020,50,,,,
69516,2019,43,,,,
69517,2025,2,,,,
69517,2024,65,,,,
69517,2023,65,,,,
69517,2022,65,,,,
69517,2020,57,,,,
69517,2019,57,,,,
69530,2019,30,,,,
69539,2023,39,,,,
69539,2022,39,,,,
69539,2021,39,,,,
69539,2020,39,,,,
69539,2019,39,,,,
69550,2019,50,,,,
69569,2019,69,,,,
69594,2025,44,,,,
69594,2024,44,,,,
69594,2023,44,,,,
69594,2022,38,,,,
69594,2019,94,,,,
69605,2019,5,,,,
69620,2025,53,,,,
69620,2024,53,,,,
69620,2023,53,,,,
69620,2022,53,,,,
69620,2021,20,,,,
69620,2020,20,,,,
69620,2019,20,,,,
69636,2025,56,,,,
69636,2024,56,,,,
69636,2023,56,,,,
69636,2022,33,,,,
69636,2021,59,,,,
69636,2020,59,,,,
69636,2019,59,,,,
69640,2019,40,,,,
69645,2025,40,,,,
69645,2024,40,,,,
69645,2023,69,,,,
69645,2022,69,,,,
69645,2021,12,,,,
69645,2019,45,,,,
69646,2021,45,,,,
69646,2020,45,,,,
69646,2019,46,,,,
69652,2021,22,,,,
69652,2020,22,,,,
69652,2019,52,,,,
69656,2019,56,,,,
69702,2025,56,,,,
69702,2024,56,,,,
69702,2023,97,,,,
69702,2022,6,,,,
69702,2021,12,,,,
69702,2020,66,,,,
69702,2019,102,,,,
69703,2021,58,,,,
69703,2020,31,,,,
69705,2025,4,,,,
69705,2024,48,,,,
69705,2021,4,,,,
69705,2020,4,,,,
69705,2019,105,,,,
69706,2025,12,,,,
69706,2024,10,,,,
69706,2023,48,,,,
69706,2022,26,,,,
69706,2021,26,,,,
69706,2020,12,,,,
69706,2019,106,,,,
69727,2025,29,,,,
69727,2024,29,,,,
69727,2023,33,,,,
69727,2022,68,,,,
69727,2020,3,,,,
69727,2019,27,,,,
69737,2025,8,,,,
69737,2024,8,,,,
69737,2023,8,,,,
69737,2022,8,,,,
69737,2021,8,,,,
69737,2020,8,,,,
69737,2019,37,,,,
69744,2020,44,,,,
69744,2019,44,,,,
69745,2025,60,,,,
69745,2024,60,,,,
69745,2022,11,,,,
69745,2021,45,,,,
69745,2020,45,,,,
69745,2019,45,,,,
69748,2020,48,,,,
69748,2019,48,,,,
69762,2023,31,,,,
69762,2022,62,,,,
69762,2020,62,,,,
69762,2019,62,,,,
69766,2025,33,,,,
69766,2024,33,,,,
69766,2023,33,,,,
69766,2022,33,,,,
69766,2021,68,,,,
69766,2020,46,,,,
69766,2019,66,,,,
69804,2025,15,,,,
69813,2025,13,,,,
69825,2025,64,,,,
69839,2025,11,,,,
69861,2019,50,,,,
69900,2025,113,,,,
69900,2024,6,,,,
69900,2023,71,,,,
69900,2019,0,,,,
69901,2019,34,,,,
69934,2019,34,,,,
69940,2022,40,,,,
69940,2021,40,,,,
69940,2020,40,,,,
69940,2019,40,,,,
69950,2019,50,,,,
69953,2019,53,,,,
69962,2024,11,,,,
69962,2023,11,,,,
69962,2022,11,,,,
69962,2021,62,,,,
69962,2020,62,,,,
69962,2019,62,,,,
69969,2025,57,,,,
69969,2024,57,,,,
69969,2023,57,,,,
69969,2022,57,,,,
69969,2020,66,,,,
69969,2019,69,,,,
69974,2025,45,,,,
69974,2024,39,,,,
69974,2023,43,,,,
69974,2022,44,,,,
69974,2021,44,,,,
69974,2020,78,,,,
69974,2019,78,,,,
69980,2025,66,,,,
69980,2024,66,,,,
69980,2023,100,,,,
69980,2021,69,,,,
69980,2020,80,,,,
69980,2019,80,,,,
69991,2024,62,,,,
69991,2023,62,,,,
69991,2022,62,,,,
69991,2020,91,,,,
69991,2019,91,,,,
69992,2025,14,,,,
69992,2024,14,,,,
69992,2023,33,,,,
69992,2021,64,,,,
69992,2020,64,,,,
69992,2019,92,,,,
69995,2025,5,,,,
69995,2024,5,,,,
69995,2023,5,,,,
69995,2022,5,,,,
69995,2020,8,,,,
69995,2019,95,,,,
69996,2023,63,,,,
69996,2022,63,,,,
69996,2021,63,,,,
69996,2020,63,,,,
69996,2019,96,,,,
70117,2016,52,,,,
70117,2009,52,,,,
70117,2008,52,,,,
70117,2007,51,,,,
70117,2006,51,,,,
70117,2005,51,,,,
70117,2004,51,,,,
70117,2003,51,,,,
70117,2002,51,,,,
70117,2001,17,,,,
70117,2000,17,,,,
70121,2014,21,,,,
70121,2012,21,,,,
70121,2011,21,,,,
70121,2010,21,,,,
70121,2009,21,,,,
70121,2008,21,,,,
70121,2007,21,,,,
70121,2006,21,,,,
70121,2005,21,,,,
70121,2004,21,,,,
70121,2003,21,,,,
70121,2002,21,,,,
70121,2001,21,,,,
70121,2000,21,,,,
70122,2013,12,,,,
70122,2012,12,,,,
70122,2011,23,,,,
70122,2010,23,,,,
70122,2009,23,,,,
70122,2008,23,,,,
70122,2007,24,,,,
70122,2006,24,,,,
70122,2005,24,,,,
70122,2004,24,,,,
70122,2003,24,,,,
70122,2002,22,,,,
70122,2001,22,,,,
70122,2000,22,,,,
70123,2000,23,,,,
70124,2003,23,,,,
70124,2002,23,,,,
70124,2001,23,,,,
70124,2000,23,,,,
70135,2007,62,,,,
70135,2006,27,,,,
70135,2005,27,,,,
70135,2004,27,,,,
70135,2003,35,,,,
70135,2002,35,,,,
70135,2001,35,,,,
70135,2000,35,,,,
70142,2017,55,,,,
70142,2016,55,,,,
70142,2015,11,,,,
70142,2014,11,,,,
70142,2013,11,,,,
70142,2012,11,,,,
70142,2011,18,,,,
70142,2010,17,,,,
70142,2009,17,,,,
70142,2008,20,,,,
70142,2007,38,,,,
70142,2006,38,,,,
70142,2005,38,,,,
70142,2004,38,,,,
70142,2003,38,,,,
70142,2002,38,,,,
70142,2001,38,,,,
70142,2000,38,,,,
70143,2001,24,,,,
70143,2000,43,,,,
70148,2004,43,,,,
70148,2003,4,,,,
70148,2002,4,,,,
70148,2001,4,,,,
70148,2000,48,,,,
70154,2000,54,,,,
70164,2005,19,,,,
70164,2001,64,,,,
70164,2000,55,,,,
70164,1999,55,,,,
70164,1998,55,,,,
70164,1997,55,,,,
70164,1996,55,,,,
70220,2001,20,,,,
70220,2000,20,,,,
70224,2015,24,,,,
70224,2013,24,,,,
70224,2012,24,,,,
70224,2011,24,,,,
70224,2010,24,,,,
70224,2009,24,,,,
70224,2008,24,,,,
70224,2007,24,,,,
70224,2006,1,,,,
70224,2005,24,,,,
70224,2004,24,,,,
70224,2003,24,,,,
70224,2002,24,,,,
70224,2001,24,,,,
70224,2000,24,,,,
70240,2016,8,,,,
70240,2015,8,,,,
70240,2014,8,,,,
70240,2013,8,,,,
70240,2012,8,,,,
70240,2011,8,,,,
70240,2010,8,,,,
70240,2009,8,,,,
70240,2008,8,,,,
70240,2007,8,,,,
70240,2006,8,,,,
70240,2005,7,,,,
70240,2004,40,,,,
70240,2003,40,,,,
70240,2002,40,,,,
70240,2001,40,,,,
70240,2000,40,,,,
70249,2003,49,,,,
70249,2002,49,,,,
70249,2001,49,,,,
70249,2000,49,,,,
70251,2001,51,,,,
70251,2000,51,,,,
70303,2006,5,,,,
70312,2014,62,,,,
70312,2013,62,,,,
70312,2012,62,,,,
70312,2011,62,,,,
70312,2010,46,,,,
70312,2009,32,,,,
70312,2008,32,,,,
70317,2002,24,,,,
70323,2016,23,,,,
70323,2015,23,,,,
70323,2014,23,,,,
70323,2013,23,,,,
70323,2012,23,,,,
70323,2011,23,,,,
70323,2010,23,,,,
70323,2009,23,,,,
70323,2008,28,,,,
70329,2015,29,,,,
70329,2014,29,,,,
70329,2013,29,,,,
70329,2012,29,,,,
70329,2011,29,,,,
70329,2010,49,,,,
70329,2009,21,,,,
70329,2008,21,,,,
70345,2016,20,,,,
70345,2015,20,,,,
70345,2014,20,,,,
70345,2013,20,,,,
70345,2012,20,,,,
70345,2011,31,,,,
70345,2010,31,,,,
70345,2009,20,,,,
70345,2008,20,,,,
70349,2013,45,,,,
70349,2012,45,,,,
70349,2011,27,,,,
70349,2010,27,,,,
70349,2009,27,,,,
70349,2008,27,,,,
70352,2008,52,,,,
70356,2016,43,,,,
70356,2015,43,,,,
70356,2014,43,,,,
70356,2013,43,,,,
70356,2012,43,,,,
70356,2011,43,,,,
70356,2010,54,,,,
70356,2009,54,,,,
70356,2008,65,,,,
70356,2002,43,,,,
70364,2016,19,,,,
70364,2015,19,,,,
70364,2014,19,,,,
70364,2013,19,,,,
70364,2012,19,,,,
70364,2011,19,,,,
70364,2010,19,,,,
70364,2009,31,,,,
70364,2008,31,,,,
70408,2007,8,,,,
70408,2006,8,,,,
70408,2005,8,,,,
70408,2004,8,,,,
70408,2003,8,,,,
70408,2002,8,,,,
70408,2001,8,,,,
70408,2000,8,,,,
70410,2020,16,,,,
70410,2019,16,,,,
70410,2018,16,,,,
70410,2017,16,,,,
70410,2016,16,,,,
70410,2015,16,,,,
70410,2014,16,,,,
70410,2013,16,,,,
70410,2012,12,,,,
70410,2011,12,,,,
70410,2010,12,,,,
70410,2009,12,,,,
70410,2008,12,,,,
70410,2007,12,,,,
70410,2006,12,,,,
70410,2005,12,,,,
70410,2004,12,,,,
70410,2003,12,,,,
70410,2002,12,,,,
70410,2001,12,,,,
70410,2000,10,,,,
70414,2000,14,,,,
70425,2019,25,,,,
70425,2018,33,,,,
70425,2017,33,,,,
70425,2016,37,,,,
70425,2015,37,,,,
70425,2014,25,,,,
70425,2013,25,,,,
70425,2012,25,,,,
70425,2011,25,,,,
70425,2010,25,,,,
70425,2009,25,,,,
70425,2008,25,,,,
70425,2007,25,,,,
70425,2006,25,,,,
70425,2005,25,,,,
70425,2004,25,,,,
70425,2003,25,,,,
70425,2002,25,,,,
70425,2001,25,,,,
70425,2000,25,,,,
70427,2001,27,,,,
70427,2000,27,,,,
70430,2002,30,,,,
70430,2001,30,,,,
70430,2000,30,,,,
70434,2014,34,,,,
70434,2013,34,,,,
70434,2012,34,,,,
70434,2011,34,,,,
70434,2010,34,,,,
70434,2009,22,,,,
70434,2008,34,,,,
70434,2007,34,,,,
70434,2006,34,,,,
70434,2005,34,,,,
70434,2004,25,,,,
70434,2003,25,,,,
70434,2002,34,,,,
70434,2001,34,,,,
70434,2000,34,,,,
70441,2000,41,,,,
70444,2003,24,,,,
70444,2002,24,,,,
70444,2001,44,,,,
70444,2000,44,,,,
70464,2001,64,,,,
70503,2000,3,,,,
70523,2000,23,,,,
70523,1999,23,,,,
70531,2007,13,,,,
70531,2006,31,,,,
70531,2005,31,,,,
70531,2004,31,,,,
70531,2003,31,,,,
70531,2002,31,,,,
70531,2001,31,,,,
70531,2000,31,,,,
70533,2001,33,,,,
70533,2000,33,,,,
70533,1999,33,,,,
70542,2000,42,,,,
70543,2000,43,,,,
70546,2000,46,,,,
70553,2018,16,,,,
70553,2017,16,,,,
70553,2016,16,,,,
70553,2015,16,,,,
70553,2014,16,,,,
70553,2013,16,,,,
70553,2012,16,,,,
70553,2011,16,,,,
70553,2010,16,,,,
70553,2009,16,,,,
70553,2008,16,,,,
70553,2007,16,,,,
70553,2006,16,,,,
70553,2005,16,,,,
70553,2004,3,,,,
70553,2003,15,,,,
70553,2002,15,,,,
70553,2001,53,,,,
70553,2000,53,,,,
70571,2002,36,,,,
70571,2001,36,,,,
70608,2007,28,,,,
70608,2006,63,,,,
70608,2005,63,,,,
70608,2004,20,,,,
70608,2003,32,,,,
70608,2002,43,,,,
70608,2001,58,,,,
70608,2000,8,,,,
70612,2014,22,,,,
70612,2013,22,,,,
70612,2012,22,,,,
70612,2011,22,,,,
70612,2010,22,,,,
70612,2009,22,,,,
70612,2008,22,,,,
70612,2007,22,,,,
70612,2006,22,,,,
70612,2005,22,,,,
70612,2004,22,,,,
70612,2003,22,,,,
70612,2002,22,,,,
70612,2001,22,,,,
70612,2000,12,,,,
70615,2017,14,,,,
70615,2016,14,,,,
70615,2015,14,,,,
70615,2014,14,,,,
70615,2013,14,,,,
70615,2012,14,,,,
70615,2011,14,,,,
70615,2010,14,,,,
70615,2009,14,,,,
70615,2008,14,,,,
70615,2007,14,,,,
70615,2006,26,,,,
70615,2005,26,,,,
70615,2004,26,,,,
70615,2003,26,,,,
70615,2002,26,,,,
70615,2001,37,,,,
70615,2000,15,,,,
70625,2000,25,,,,
70626,2010,13,,,,
70626,2009,13,,,,
70626,2008,13,,,,
70626,2007,13,,,,
70626,2006,26,,,,
70626,2005,26,,,,
70626,2004,26,,,,
70626,2003,26,,,,
70626,2002,26,,,,
70626,2001,26,,,,
70626,2000,26,,,,
70630,2004,68,,,,
70630,2003,30,,,,
70630,2002,30,,,,
70630,2001,30,,,,
70630,2000,30,,,,
70640,2000,40,,,,
70641,2001,40,,,,
70641,2000,40,,,,
70643,2000,43,,,,
70644,2000,44,,,,
70646,2016,19,,,,
70646,2015,19,,,,
70649,2008,24,,,,
70649,2007,39,,,,
70649,2006,23,,,,
70649,2005,2,,,,
70649,2004,2,,,,
70649,2003,2,,,,
70649,2002,2,,,,
70649,2001,2,,,,
70649,2000,2,,,,
70655,2007,66,,,,
70655,2006,66,,,,
70655,2005,66,,,,
70655,2004,66,,,,
70655,2003,56,,,,
70655,2002,56,,,,
70655,2001,56,,,,
70655,2000,55,,,,
70655,1999,55,,,,
70655,1998,55,,,,
70655,1997,55,,,,
70655,1996,55,,,,
70706,2001,66,,,,
70719,2003,24,,,,
70719,2002,24,,,,
70719,2001,24,,,,
70719,2000,19,,,,
70723,2004,4,,,,
70723,2003,29,,,,
70738,2004,38,,,,
70738,2003,46,,,,
70738,2002,46,,,,
70738,2001,46,,,,
70738,2000,46,,,,
70750,2003,37,,,,
70750,2002,37,,,,
70750,2001,37,,,,
70750,2000,37,,,,
70754,2005,54,,,,
70754,2004,54,,,,
70754,2003,54,,,,
70754,2002,54,,,,
70754,2001,42,,,,
70754,2000,42,,,,
70755,2016,43,,,,
70755,2015,43,,,,
70755,2014,43,,,,
70755,2013,43,,,,
70755,2012,43,,,,
70755,2011,43,,,,
70755,2010,43,,,,
70755,2009,1,,,,
70755,2008,1,,,,
70755,2007,1,,,,
70755,2006,1,,,,
