playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot,Arm Slot.1,Name_ko,High,position
52867,52867,,,2003.0,10.0,10.0,South Korea,,Incheon,,,,,,,Tae-hyeon,Yoon,,,,205.0,74.0,R,R,,,,,,,,2052867,,1.0,,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1.0,1.0,윤태현,,
91119,91119,,,1968.0,11.0,20.0,South Korea,,,,,,,,,Seok-gu,Lee,,,,,,L,L,,,,,,,,2091119,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이석구,,
54368,54368,,,2004.0,2.0,27.0,South Korea,,Cheongju,,,,,,,Yeon-ju,Kim,,,,165.0,69.0,R,R,,,,,,,,2054368,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김연주,,
63703,63703,,,1994.0,12.0,24.0,South Korea,,Seoul,,,,,,,Han-kyul,Park,,,,168.0,72.0,R,R,,,,,,,,2063703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박한결,,
80054,80054,,,1962.0,3.0,22.0,South Korea,,,,,,,,,Sang-jin,Song,,,,,,R,R,,,,,,,,2080054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,송상진,,
91032,91032,,,1968.0,11.0,19.0,South Korea,,,,,,,,,Soon-bae,So,,,,,,R,R,,,,,,,,2091032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,소순배,,
68269,68269,,,1998.0,5.0,17.0,South Korea,,Ansan,,,,,,,Ho-jun,Kim,,,,181.0,71.0,L,L,,,,,,,,2068269,,1.0,,,2.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김호준,,
89784,89784,,,1969.0,7.0,12.0,South Korea,,Changwon,,,,,,,Jong-heon,Jung,,,,,,L,L,,,,,,,,2089784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,정종헌,,
64354,64354,,,1990.0,11.0,30.0,South Korea,,Seoul,,,,,,,Ja-hyeong,Koo,,,,194.0,74.0,R,R,,,,,,,,2064354,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,구자형,,
67863,67863,,,1998.0,7.0,2.0,South Korea,,Seongnam,,,,,,,Won-jun,Lee,,,,216.0,75.0,R,R,,,,,,,,2067863,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이원준,,
93677,93677,,,1973.0,6.0,25.0,South Korea,,Busan,,,,,,,Yong-soo,Cho,,,,,,L,L,,,,,,,,2093677,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,조용수,,
70543,70543,,,1977.0,3.0,17.0,South Korea,,Gwangju,,,,,,,Chang-won,Park,,,,181.0,72.0,L,L,,,,,,,,2070543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박창원,,
50211,50211,,,2000.0,9.0,30.0,South Korea,,Gongju,,,,,,,Hwan-Yu,Je,,,,168.0,72.0,L,R,,,,,,,,2050211,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,제환유,,
79235,79235,,,1990.0,6.0,9.0,South Korea,,Seoul,,,,,,,Seung-soo,Jo,,,,161.0,75.0,R,R,,,,,,,,2079235,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,조승수,,
61228,61228,,,1992.0,9.0,24.0,South Korea,,Seoul,,,,,,,Hyun-jin,Choi,,,,190.0,72.0,R,R,,,,,,,,2061228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,최현진,,
86346,86346,,,1963.0,1.0,7.0,South Korea,,Daegu,,,,,,,Sung-ho,Cheon,,,,,,R,R,,,,,,,,2086346,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,천성호,,
51701,51701,,,2002.0,9.0,10.0,South Korea,,Changwon,,,,,,,Hyun-jin,Cho,,,,152.0,72.0,L,R,,,,,,,,2051701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,조현진,,
82646,82646,,,1964.0,8.0,27.0,South Korea,,Chuncheon,,,,,,,Sang-yeon,Han,,,,,,R,R,,,,,,,,2082646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,한상연,,
61357,61357,,,1988.0,3.0,9.0,South Korea,,Daegu,,,,,,,Hee-sung,Lee,,,,205.0,73.0,L,L,,,,,,,,2061357,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이희성,,
85994,85994,,,1960.0,5.0,16.0,South Korea,,Daegu,,,,,,,Jun-hee,Kim,,,,,,R,R,,,,,,,,2085994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김준희,,
69205,69205,,,2000.0,5.0,29.0,South Korea,,Seoul,,,,,,,Kyo-hoon,Lee,,,,183.0,71.0,L,L,,,,,,,,2069205,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이교훈,,
54363,54363,,,2005.0,10.0,22.0,South Korea,,Jeonju,,,,,,,Hyun-gi,Son,,,,194.0,74.0,L,L,,,,,,,,2054363,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,손현기,,
67454,67454,,,1994.0,8.0,20.0,South Korea,,Cheongju,,,,,,,Won-tak,Ra,,,,220.0,72.0,R,R,,,,,,,,2067454,,1.0,,5.0,4.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,나원탁,,
54705,54705,,,2001.0,1.0,5.0,South Korea,,Yongin,,,,,,,Do-bin,Kim,,,,209.0,75.0,R,R,,,,,,,,2054705,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김도빈,,
51706,51706,,,1998.0,7.0,4.0,South Korea,,Incheon,,,,,,,Ji-seung,Jang,,,,207.0,73.0,R,R,,,,,,,,2051706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,장지승,,
50397,50397,,,1997.0,3.0,26.0,South Korea,,Gangneung,,,,,,,Gwan-jin,Park,,,,176.0,73.0,R,R,,,,,,,,2050397,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박관진,,
64501,64501,,,1995.0,4.0,27.0,South Korea,,Ulsan,,,,,,,Seong-geun,Bae,,,,190.0,72.0,R,R,,,,,,,,2064501,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,배성근,,
98762,98762,,,1975.0,8.0,24.0,South Korea,,Incheon,,,,,,,Jae-yoon,Sim,,,,192.0,73.0,R,R,,,,,,,,2098762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,심재윤,,
68909,68909,,,1998.0,10.0,16.0,South Korea,,Busan,,,,,,,Bo-sung,Choi,,,,194.0,71.0,R,R,,,,,,,,2068909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,최보성,,
50036,50036,,,2001.0,12.0,14.0,South Korea,,Gapyeong,,,,,,,Kang-jun,Lee,,,,176.0,71.0,R,R,,,,,,,,2050036,,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이강준,,
88570,88570,,,1965.0,2.0,21.0,South Korea,,Changwon,,,,,,,Myung-geun,Gu,,,,,,R,R,,,,,,,,2088570,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,구명근,,
71463,71463,,,1976.0,2.0,25.0,South Korea,,Seoul,,,,,,,Jung-kwon,Cho,,,,181.0,69.0,L,L,,,,,,,,2071463,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,조정권,,
53569,53569,,,2000.0,3.0,24.0,South Korea,,,,,,,,,Dong-wook,Seo,,,,194.0,69.0,R,R,,,,,,,,2053569,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,서동욱,,
75266,75266,,,1983.0,1.0,7.0,South Korea,,Seoul,,,,,,,Seung-gyun,Yun,,,,174.0,72.0,R,R,,,,,,,,2075266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,윤승균,,
95449,95449,,,1972.0,4.0,7.0,South Korea,,,,,,,,,Sang-wook,Cha,,,,,,R,R,,,,,,,,2095449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,차상욱,,
68003,68003,,,1999.0,8.0,30.0,South Korea,,Seoul,,,,,,,Jun-hyeok,Park,,,,168.0,72.0,R,R,,,,,,,,2068003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박준혁,,
51013,51013,,,2002.0,8.0,16.0,South Korea,,Gunsan,,,,,,,Jun-gyu,Yu,,,,152.0,69.0,L,R,,,,,,,,2051013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,유준규,,
50354,50354,,,2001.0,6.0,4.0,South Korea,,Seongnam,,,,,,,Jong-min,Lee,,,,212.0,73.0,L,L,,,,,,,,2050354,,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이종민,,
98829,98829,,,1975.0,8.0,12.0,South Korea,,Seoul,,,,,,,Chung-won,Oh,,,,174.0,70.0,L,L,,,,,,,,2098829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,오충원,,
80615,80615,,,1957.0,7.0,11.0,South Korea,,,,,,,,,Soon-man,Hong,,,,,,R,R,,,,,,,,2080615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,홍순만,,
70303,70303,,,1977.0,10.0,27.0,South Korea,,Incheon,,,,,,,Kyo-sung,Jang,,,,170.0,69.0,R,R,,,,,,,,2070303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,장교성,,
60404,60404,,,1988.0,7.0,11.0,South Korea,,Seoul,,,,,,,Joo-ho,Song,,,,165.0,71.0,L,R,,,,,,,,2060404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,송주호,,
54645,54645,,,2002.0,9.0,8.0,South Korea,,Seoul,,,,,,,Min-ju,Kim,,,,187.0,72.0,R,R,,,,,,,,2054645,,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김민주,,
51269,51269,,,2002.0,6.0,16.0,South Korea,,Incheon,,,,,,,Hyun-gu,Kang,,,,216.0,73.0,R,R,,,,,,,,2051269,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,강현구,,
74559,74559,,,1981.0,5.0,22.0,South Korea,,Chuncheon,,,,,,,Yi-gab,Hwang,,,,203.0,72.0,L,L,,,,,,,,2074559,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,황이갑,,
86622,86622,,,1958.0,11.0,29.0,South Korea,,Busan,,,,,,,Woo-sang,Lee,,,,,,L,L,,,,,,,,2086622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이우상,,
78666,78666,,,1985.0,8.0,31.0,South Korea,,Gongju,,,,,,,Yong-gyu,Choi,,,,174.0,72.0,R,R,,,,,,,,2078666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,최용규,,
94842,94842,,,1974.0,8.0,19.0,South Korea,,Jeonju,,,,,,,Jin-hee,Oh,,,,,,R,R,,,,,,,,2094842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,오진희,,
67092,67092,,,1995.0,1.0,15.0,South Korea,,Jeju,,,,,,,Jae-geun,Lee,,,,157.0,70.0,L,R,,,,,,,,2067092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이재근,,
60198,60198,,,1992.0,2.0,23.0,South Korea,,Busan,,,,,,,Sung-jin,Lee,,,,190.0,71.0,R,R,,,,,,,,2060198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이성진,,
53919,53919,,,2004.0,4.0,21.0,South Korea,,Busan,,,,,,,Young-woo,Shin,,,,185.0,72.0,R,R,,,,,,,,2053919,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,신영우,,
64960,64960,,,1991.0,6.0,15.0,South Korea,,Suwon,,,,,,,Hak-seong,Kim,,,,201.0,72.0,R,R,,,,,,,,2064960,,1.0,2.0,3.0,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김학성,,
52295,52295,,,2003.0,5.0,7.0,South Korea,,Busan,,,,,,,Won-jae,Lee,,,,209.0,74.0,L,L,,,,,,,,2052295,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이원재,,
50115,50115,,,1997.0,10.0,19.0,South Korea,,Seoul,,,,,,,Su-in,Kim,,,,179.0,70.0,R,R,,,,,,,,2050115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김수인,,
69332,69332,,,2000.0,8.0,30.0,South Korea,,Busan,,,,,,,Seong-won,Joo,,,,209.0,72.0,R,R,,,,,,,,2069332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,주성원,,
96473,96473,,,1955.0,3.0,2.0,South Korea,,Incheon,,,,,,,Mu-kwan,Kim,,,,176.0,68.0,R,R,,,,,,,,2096473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김무관,,
80114,80114,,,1962.0,5.0,5.0,South Korea,,Daegu,,,,,,,Soon-tae,Lim,,,,,,R,R,,,,,,,,2080114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,임순태,,
77632,77632,,,1979.0,1.0,22.0,South Korea,,Incheon,,,,,,,Yoon-min,Kwon,,,,223.0,74.0,R,R,,,,,,,,2077632,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,권윤민,,
53204,53204,,,2002.0,10.0,21.0,South Korea,,Seoul,,,,,,,Min-joon,Park,,,,209.0,72.0,R,R,,,,,,,,2053204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박민준,,
77154,77154,,,1988.0,12.0,8.0,South Korea,,Seoul,,,,,,,Seung-woo,Lee,,,,183.0,72.0,L,L,,,,,,,,2077154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이승우,,
93125,93125,,,1971.0,2.0,1.0,South Korea,,,,,,,,,Jae-ho,Park,,,,,,R,R,,,,,,,,2093125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박재호,,
95190,95190,,,1975.0,4.0,20.0,South Korea,,Gongju,,,,,,,Dong-woo,Lee,,,,181.0,74.0,R,R,,,,,,,,2095190,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이동우,,
82777,82777,,,1960.0,4.0,24.0,South Korea,,Seoul,,,,,,,Moon-young,Kim,,,,,,R,R,,,,,,,,2082777,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김문영,,
92817,92817,,,1970.0,2.0,9.0,South Korea,,,,,,,,,Hyo-dong,Woo,,,,,,R,R,,,,,,,,2092817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,우효동,,
80058,80058,,,1965.0,1.0,28.0,South Korea,,,,,,,,,Hyung-seok,Song,,,,,,L,L,,,,,,,,2080058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,송형석,,
96174,96174,,,1977.0,7.0,4.0,South Korea,,Daegu,,,,,,,Gi-jin,Kim,,,,,,R,R,,,,,,,,2096174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김기진,,
75458,75458,,,1981.0,7.0,25.0,South Korea,,Cheongju,,,,,,,Yu-sam,Kang,,,,220.0,75.0,R,R,,,,,,,,2075458,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,강유삼,,
68067,68067,,,1996.0,1.0,30.0,South Korea,,Seoul,,,,,,,Byung-ryul,Shin,,,,181.0,69.0,R,R,,,,,,,,2068067,,1.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1.0,1.0,신병률,,
54608,54608,,,2003.0,7.0,8.0,South Korea,,Seoul,,,,,,,Min-jae,Kim,,,,187.0,74.0,R,R,,,,,,,,2054608,,1.0,,,4.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김민재,,
69980,69980,,,2000.0,4.0,20.0,South Korea,,Daegu,,,,,,,Beom-jun,Kim,,,,198.0,72.0,R,R,,,,,,,,2069980,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김범준,,
68201,68201,,,1995.0,2.0,22.0,South Korea,,Gunsan,,,,,,,Sung-mo,Park,,,,190.0,73.0,L,L,,,,,,,,2068201,,2.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박성모,,
96654,96654,,,1977.0,8.0,1.0,South Korea,,Gwangju,,,,,,,Dong-wook,Lee,,,,,,R,R,,,,,,,,2096654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이동욱,,
92504,92504,,,1969.0,3.0,30.0,South Korea,,,,,,,,,Sook-hyun,Bae,,,,,,R,R,,,,,,,,2092504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,배숙현,,
54614,54614,,,2003.0,4.0,25.0,South Korea,,Gongju,,,,,,,Doo-hyun,Kim,,,,176.0,70.0,R,R,,,,,,,,2054614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김두현,,
61108,61108,,,1992.0,1.0,2.0,South Korea,,Seoul,,,,,,,Byeong-ui,Kang,,,,154.0,71.0,R,R,,,,,,,,2061108,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,강병의,,
65405,65405,,,1992.0,3.0,11.0,South Korea,,Seoul,,,,,,,Young-su,Yoon,,,,168.0,69.0,L,R,,,,,,,,2065405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,윤영수,,
92408,92408,,,1972.0,8.0,6.0,South Korea,,Daegu,,,,,,,Jong-jin,Jeon,,,,,,R,R,,,,,,,,2092408,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,전종진,,
54803,54803,,,2003.0,10.0,16.0,South Korea,,Incheon,,,,,,,Hyun-suk,Choi,,,,198.0,73.0,R,R,,,,,,,,2054803,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,최현석,,
51005,51005,,,1996.0,7.0,12.0,South Korea,,,,,,,,,Geon-hyeong,Kim,,,,183.0,72.0,L,R,,,,,,,,2051005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김건형,,
62894,62894,,,1989.0,6.0,29.0,South Korea,,Busan,,,,,,,Gyu-chang,Jung,,,,187.0,70.0,R,R,,,,,,,,2062894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,정규창,,
80202,80202,,,1961.0,6.0,26.0,South Korea,,,,,,,,,Hoon,Jang,,,,,,R,R,,,,,,,,2080202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,장훈,,
53105,53105,,,2000.0,2.0,3.0,South Korea,,Seoul,,,,,,,Dae-hyeon,Song,,,,181.0,71.0,R,R,,,,,,,,2053105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,송대현,,
80023,80023,,,1960.0,8.0,4.0,South Korea,,Busan,,,,,,,Yi-soo,Kim,,,,,,L,L,,,,,,,,2080023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김이수,,
52731,52731,,,2003.0,3.0,2.0,South Korea,,Cheongju,,,,,,,Jun-yeong,Park,,,,227.0,75.0,R,R,,,,,,,,2052731,,1.0,,2.0,3.0,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박준영,,
51560,51560,,,1998.0,9.0,21.0,South Korea,,Busan,,,,,,,Ju-chan,Lee,,,,190.0,71.0,R,R,,,,,,,,2051560,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이주찬,,
96213,96213,,,1972.0,4.0,20.0,South Korea,,,,,,,,,Seok-an,Park,,,,,,R,R,,,,,,,,2096213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박석안,,
68614,68614,,,1999.0,3.0,27.0,South Korea,,Seoul,,,,,,,Jeong-hwan,Oh,,,,187.0,73.0,L,R,,,,,,,,2068614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,오정환,,
91872,91872,,,1969.0,1.0,21.0,South Korea,,,,,,,,,Seung-hoon,Ko,,,,,,R,R,,,,,,,,2091872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,고승훈,,
76235,76235,,,1987.0,3.0,17.0,South Korea,,Seoul,,,,,,,Jin-won,Park,,,,154.0,70.0,L,L,,,,,,,,2076235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박진원,,
52119,52119,,,1999.0,7.0,2.0,South Korea,,Seoul,,,,,,,Jun-hyeok,Heo,,,,187.0,71.0,R,R,,,,,,,,2052119,,1.0,,,2.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,허준혁,,
